movieId_,title,genres,movie_description
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,Hello World!
3302,Beautiful People (1999),Comedy,Hello World!
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,Hello World!
3308,"Flamingo Kid, The (1984)",Comedy|Drama,Hello World!
3313,Class Reunion (1982),Comedy,Hello World!
3316,Reindeer Games (2000),Action|Thriller,Hello World!
3317,Wonder Boys (2000),Comedy|Drama,Hello World!
3323,Chain of Fools (2000),Comedy|Crime,Hello World!
3324,Drowning Mona (2000),Comedy,Hello World!
3325,"Next Best Thing, The (2000)",Comedy|Drama,Hello World!
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,Hello World!
3327,Beyond the Mat (1999),Documentary,Hello World!
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,Hello World!
3329,The Year My Voice Broke (1987),Drama|Romance,Hello World!
3331,My Tutor (1983),Drama,Hello World!
3338,For All Mankind (1989),Documentary,Hello World!
3342,Birdy (1984),Drama|War,Hello World!
3347,Never Cry Wolf (1983),Adventure|Drama,Hello World!
3353,"Closer You Get, The (2000)",Comedy|Romance,Hello World!
3354,Mission to Mars (2000),Sci-Fi,Hello World!
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,Hello World!
3357,East-West (Est-ouest) (1999),Drama|Romance,Hello World!
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,Hello World!
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,Hello World!
3361,Bull Durham (1988),Comedy|Drama|Romance,Hello World!
3370,Betrayed (1988),Drama|Thriller,Hello World!
3374,Daughters of the Dust (1991),Drama,Hello World!
3378,"Ogre, The (Unhold, Der) (1996)",Drama,Hello World!
3385,Volunteers (1985),Comedy,Hello World!
3386,JFK (1991),Drama|Mystery|Thriller,Hello World!
3387,Who's Harry Crumb? (1989),Comedy|Mystery,Hello World!
3388,Harry and the Hendersons (1987),Children|Comedy,Hello World!
3389,Let's Get Harry (1986),Action|Adventure,Hello World!
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,Hello World!
3391,Who's That Girl? (1987),Comedy,Hello World!
3392,She-Devil (1989),Comedy,Hello World!
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,Hello World!
3394,Blind Date (1987),Comedy|Romance,Hello World!
3395,Nadine (1987),Comedy,Hello World!
3397,"Great Muppet Caper, The (1981)",Children|Comedy,Hello World!
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,Hello World!
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,Hello World!
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,Hello World!
3402,Turtle Diary (1985),Comedy|Drama|Romance,Hello World!
3403,Raise the Titanic (1980),Drama|Thriller,Hello World!
3408,Erin Brockovich (2000),Drama,Hello World!
3409,Final Destination (2000),Drama|Thriller,Hello World!
3410,Soft Fruit (1999),Comedy|Drama,Hello World!
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,Hello World!
3418,Thelma & Louise (1991),Adventure|Crime|Drama,Hello World!
3422,She's Gotta Have It (1986),Comedy|Romance,Hello World!
3423,School Daze (1988),Drama,Hello World!
3424,Do the Right Thing (1989),Drama,Hello World!
3425,Mo' Better Blues (1990),Drama|Musical,Hello World!
3426,Jungle Fever (1991),Drama|Romance,Hello World!
3429,Creature Comforts (1989),Animation|Comedy,Hello World!
3431,Death Wish 2 (1982),Action|Drama,Hello World!
3432,Death Wish 3 (1985),Action|Drama,Hello World!
3433,Death Wish 4: The Crackdown (1987),Action|Drama,Hello World!
3434,Death Wish 5: The Face of Death (1994),Action|Drama,Hello World!
3436,Dying Young (1991),Drama|Romance,Hello World!
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,Hello World!
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,Hello World!
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,Hello World!
3441,Red Dawn (1984),Action|Drama|War,Hello World!
3442,Band of the Hand (1986),Action|Crime|Drama,Hello World!
3444,Bloodsport (1988),Action,Hello World!
3446,Funny Bones (1995),Comedy|Drama,Hello World!
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,Hello World!
3449,"Good Mother, The (1988)",Drama,Hello World!
3450,Grumpy Old Men (1993),Comedy,Hello World!
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,Hello World!
3453,Here on Earth (2000),Drama|Romance,Hello World!
3454,Whatever It Takes (2000),Comedy|Romance,Hello World!
3455,Buddy Boy (1999),Drama|Thriller,Hello World!
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,Hello World!
3459,Gothic (1986),Drama|Horror,Hello World!
3466,Heart and Souls (1993),Comedy|Fantasy,Hello World!
3474,Retroactive (1997),Sci-Fi|Thriller,Hello World!
3476,Jacob's Ladder (1990),Horror|Mystery,Hello World!
3477,Empire Records (1995),Comedy|Drama,Hello World!
3478,"Bamba, La (1987)",Drama,Hello World!
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,Hello World!
3480,Lucas (1986),Drama|Romance,Hello World!
3481,High Fidelity (2000),Comedy|Drama|Romance,Hello World!
3483,"Road to El Dorado, The (2000)",Animation|Children,Hello World!
3484,"Skulls, The (2000)",Thriller,Hello World!
3489,Hook (1991),Adventure|Comedy|Fantasy,Hello World!
3496,Madame Sousatzka (1988),Drama,Hello World!
3497,Max Dugan Returns (1983),Comedy,Hello World!
3499,Misery (1990),Drama|Horror|Thriller,Hello World!
3500,Mr. Saturday Night (1992),Comedy|Drama,Hello World!
3501,Murphy's Romance (1985),Comedy|Romance,Hello World!
3502,My Life (1993),Drama,Hello World!
3505,No Way Out (1987),Drama|Mystery|Thriller,Hello World!
3510,Frequency (2000),Drama|Thriller,Hello World!
3511,Ready to Rumble (2000),Comedy,Hello World!
3512,Return to Me (2000),Drama|Romance,Hello World!
3513,Rules of Engagement (2000),Drama|Thriller,Hello World!
3514,Joe Gould's Secret (2000),Drama,Hello World!
3515,Me Myself I (2000),Comedy|Romance,Hello World!
3521,Mystery Train (1989),Comedy|Drama,Hello World!
3524,Arthur (1981),Comedy|Romance,Hello World!
3525,Bachelor Party (1984),Comedy,Hello World!
3526,Parenthood (1989),Comedy|Drama,Hello World!
3527,Predator (1987),Action|Sci-Fi|Thriller,Hello World!
3528,"Prince of Tides, The (1991)",Drama|Romance,Hello World!
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,Hello World!
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,Hello World!
3534,28 Days (2000),Drama,Hello World!
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,Hello World!
3536,Keeping the Faith (2000),Comedy|Drama|Romance,Hello World!
3537,Where the Money Is (2000),Comedy|Drama,Hello World!
3538,East is East (1999),Comedy,Hello World!
3539,"Filth and the Fury, The (2000)",Documentary,Hello World!
3543,Diner (1982),Comedy|Drama,Hello World!
3544,Shakes the Clown (1992),Comedy,Hello World!
3550,The Hunger (1983),Horror,Hello World!
3552,Caddyshack (1980),Comedy,Hello World!
3553,Gossip (2000),Drama|Thriller,Hello World!
3554,Love and Basketball (2000),Drama|Romance,Hello World!
3555,U-571 (2000),Action|Thriller|War,Hello World!
3556,"Virgin Suicides, The (1999)",Drama|Romance,Hello World!
3557,Jennifer 8 (1992),Mystery|Thriller,Hello World!
3563,"Crow: Salvation, The (2000)",Action|Horror,Hello World!
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,Hello World!
3565,Where the Heart Is (2000),Comedy|Drama,Hello World!
3566,"Big Kahuna, The (2000)",Comedy|Drama,Hello World!
3567,Bossa Nova (2000),Comedy|Drama|Romance,Hello World!
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,Hello World!
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,Hello World!
3571,Time Code (2000),Comedy|Drama,Hello World!
3572,Carnosaur (1993),Horror|Sci-Fi,Hello World!
3573,Carnosaur 2 (1995),Horror|Sci-Fi,Hello World!
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,Hello World!
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,Hello World!
3577,Two Moon Junction (1988),Drama|Romance,Hello World!
3578,Gladiator (2000),Action|Adventure|Drama,Hello World!
3580,Up at the Villa (2000),Drama,Hello World!
3581,Human Traffic (1999),Comedy,Hello World!
3584,Breathless (1983),Action|Drama|Romance|Thriller,Hello World!
3586,The Idolmaker (1980),Drama|Romance,Hello World!
3587,Inferno (1980),Horror,Hello World!
3591,Mr. Mom (1983),Comedy|Drama,Hello World!
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,Hello World!
3593,Battlefield Earth (2000),Action|Sci-Fi,Hello World!
3594,Center Stage (2000),Drama|Musical,Hello World!
3596,Screwed (2000),Comedy,Hello World!
3597,Whipped (2000),Comedy,Hello World!
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,Hello World!
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,Hello World!
3609,Regret to Inform (1998),Documentary,Hello World!
3614,Honeymoon in Vegas (1992),Comedy|Romance,Hello World!
3615,Dinosaur (2000),Adventure|Animation|Children,Hello World!
3616,Loser (2000),Comedy|Romance,Hello World!
3617,Road Trip (2000),Comedy,Hello World!
3618,Small Time Crooks (2000),Comedy|Crime,Hello World!
3619,"Hollywood Knights, The (1980)",Comedy,Hello World!
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,Hello World!
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,Hello World!
3625,Better Living Through Circuitry (1999),Documentary,Hello World!
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,Hello World!
3637,Vagabond (Sans toit ni loi) (1985),Drama,Hello World!
3646,Big Momma's House (2000),Comedy,Hello World!
3649,American Gigolo (1980),Drama,Hello World!
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,Hello World!
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,Hello World!
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,Hello World!
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,Hello World!
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,Hello World!
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,Hello World!
3667,Rent-A-Cop (1988),Action|Comedy|Crime,Hello World!
3669,Stay Tuned (1992),Comedy,Hello World!
3673,Benji the Hunted (1987),Adventure|Children,Hello World!
3677,Baraka (1992),Documentary,Hello World!
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,Hello World!
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,Hello World!
3683,Blood Simple (1984),Crime|Drama|Film-Noir,Hello World!
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,Hello World!
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,Hello World!
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,Hello World!
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,Hello World!
3688,Porky's (1982),Comedy,Hello World!
3689,Porky's II: The Next Day (1983),Comedy,Hello World!
3690,Porky's Revenge (1985),Comedy,Hello World!
3691,Private School (1983),Comedy,Hello World!
3692,Class of Nuke 'Em High (1986),Comedy|Horror,Hello World!
3693,"Toxic Avenger, The (1985)",Comedy|Horror,Hello World!
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,Hello World!
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,Hello World!
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,Hello World!
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,Hello World!
3698,"Running Man, The (1987)",Action|Sci-Fi,Hello World!
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,Hello World!
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,Hello World!
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,Hello World!
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,Hello World!
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,Hello World!
3705,Bird on a Wire (1990),Action|Comedy|Romance,Hello World!
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,Hello World!
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,Hello World!
3708,Firestarter (1984),Horror|Thriller,Hello World!
3709,Sleepwalkers (1992),Horror,Hello World!
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,Hello World!
3711,Sarafina! (1992),Drama,Hello World!
3712,Soapdish (1991),Comedy,Hello World!
3713,"Long Walk Home, The (1990)",Drama,Hello World!
3714,Clara's Heart (1988),Drama,Hello World!
3715,Burglar (1987),Comedy|Crime,Hello World!
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,Hello World!
3717,Gone in 60 Seconds (2000),Action|Crime,Hello World!
3719,Love's Labour's Lost (2000),Comedy|Romance,Hello World!
3720,Sunshine (1999),Drama,Hello World!
3723,Hamlet (1990),Drama,Hello World!
3725,American Pop (1981),Animation|Musical,Hello World!
3727,Near Dark (1987),Horror|Western,Hello World!
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,Hello World!
3731,Cutter's Way (1981),Drama|Thriller,Hello World!
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,Hello World!
3743,Boys and Girls (2000),Comedy|Romance,Hello World!
3744,Shaft (2000),Action|Crime|Thriller,Hello World!
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,Hello World!
3746,Butterfly (La lengua de las mariposas) (1999),Drama,Hello World!
3747,Jesus' Son (1999),Drama,Hello World!
3751,Chicken Run (2000),Animation|Children|Comedy,Hello World!
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,Hello World!
3753,"Patriot, The (2000)",Action|Drama|War,Hello World!
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,Hello World!
3755,"Perfect Storm, The (2000)",Drama|Thriller,Hello World!
3756,"Golden Bowl, The (2000)",Drama,Hello World!
3758,Communion (1989),Drama|Sci-Fi|Thriller,Hello World!
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,Hello World!
3763,F/X (1986),Action|Crime|Thriller,Hello World!
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,Hello World!
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,Hello World!
3766,Missing in Action (1984),Action|War,Hello World!
3767,Missing in Action 2: The Beginning (1985),Action|War,Hello World!
3768,Braddock: Missing in Action III (1988),Action|War,Hello World!
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,Hello World!
3773,House Party (1990),Comedy,Hello World!
3774,House Party 2 (1991),Comedy|Drama|Romance,Hello World!
3783,Croupier (1998),Crime|Drama,Hello World!
3784,"Kid, The (2000)",Comedy|Fantasy,Hello World!
3785,Scary Movie (2000),Comedy|Horror,Hello World!
3786,But I'm a Cheerleader (1999),Comedy,Hello World!
3787,Shower (Xizao) (1999),Comedy,Hello World!
3790,Groove (2000),Drama,Hello World!
3791,Footloose (1984),Drama,Hello World!
3793,X-Men (2000),Action|Adventure|Sci-Fi,Hello World!
3794,Chuck & Buck (2000),Comedy|Drama,Hello World!
3795,"Five Senses, The (1999)",Drama,Hello World!
3797,"In Crowd, The (2000)",Thriller,Hello World!
3798,What Lies Beneath (2000),Drama|Horror|Mystery,Hello World!
3799,Pokémon the Movie 2000 (2000),Animation|Children,Hello World!
3802,Freejack (1992),Action|Sci-Fi,Hello World!
3809,What About Bob? (1991),Comedy,Hello World!
3810,White Sands (1992),Drama|Thriller,Hello World!
3811,Breaker Morant (1980),Drama|War,Hello World!
3816,"Official Story, The (La historia oficial) (1985)",Drama,Hello World!
3819,Tampopo (1985),Comedy,Hello World!
3821,Nutty Professor II: The Klumps (2000),Comedy,Hello World!
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,Hello World!
3823,Wonderland (1999),Drama,Hello World!
3824,Autumn in New York (2000),Drama|Romance,Hello World!
3825,Coyote Ugly (2000),Comedy|Drama|Romance,Hello World!
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,Hello World!
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,Hello World!
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,Hello World!
3831,Saving Grace (2000),Comedy,Hello World!
3834,Bronco Billy (1980),Adventure|Drama|Romance,Hello World!
3835,"Crush, The (1993)",Thriller,Hello World!
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,Hello World!
3838,Phantasm III: Lord of the Dead (1994),Horror,Hello World!
3839,Phantasm IV: Oblivion (1998),Horror,Hello World!
3840,Pumpkinhead (1988),Horror,Hello World!
3841,Air America (1990),Action|Comedy,Hello World!
3843,Sleepaway Camp (1983),Horror,Hello World!
3844,Steel Magnolias (1989),Drama,Hello World!
3846,Easy Money (1983),Comedy,Hello World!
3851,I'm the One That I Want (2000),Comedy,Hello World!
3852,"Tao of Steve, The (2000)",Comedy,Hello World!
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,Hello World!
3857,Bless the Child (2000),Thriller,Hello World!
3858,Cecil B. DeMented (2000),Comedy,Hello World!
3859,"Eyes of Tammy Faye, The (2000)",Documentary,Hello World!
3861,"Replacements, The (2000)",Comedy,Hello World!
3862,About Adam (2000),Comedy,Hello World!
3863,"Cell, The (2000)",Drama|Horror|Thriller,Hello World!
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,Hello World!
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,Hello World!
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,Hello World!
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,Hello World!
3877,Supergirl (1984),Action|Adventure|Fantasy,Hello World!
3879,"Art of War, The (2000)",Action|Thriller,Hello World!
3882,Bring It On (2000),Comedy,Hello World!
3884,"Crew, The (2000)",Comedy,Hello World!
3888,Skipped Parts (2000),Drama|Romance,Hello World!
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,Hello World!
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,Hello World!
3894,Solas (1999),Drama,Hello World!
3895,"Watcher, The (2000)",Crime|Thriller,Hello World!
3896,"Way of the Gun, The (2000)",Crime|Thriller,Hello World!
3897,Almost Famous (2000),Drama,Hello World!
3898,Bait (2000),Action|Comedy,Hello World!
3899,Circus (2000),Crime|Drama|Thriller,Hello World!
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,Hello World!
3901,Duets (2000),Comedy|Drama,Hello World!
3906,Under Suspicion (2000),Crime|Thriller,Hello World!
3908,Urban Legends: Final Cut (2000),Horror,Hello World!
